,User ID,Subscription Type,Join Date,Last Payment Date,Country,Region Code,Age,나이대,연령대,Gender,Device,Subscription Cost,Total Library Size,No. of TV Shows,No. of Movies
834,835,Premium,2022-09-27,2023-06-29,United States,UCAN,31,30대,청년층,Male,Laptop,17.99,5818,3826,1992
835,836,Basic,2022-10-04,2023-07-01,United States,UCAN,28,20대,청년층,Male,Laptop,8.99,5818,3826,1992
836,837,Premium,2022-10-06,2023-06-29,Canada,UCAN,46,40대,중년층,Female,Smart TV,15.03,6239,4311,1928
837,838,Standard,2022-10-07,2023-07-02,United Kingdom,EMEA,38,30대,중년층,Male,Smartphone,13.2,6643,4551,2092
838,839,Basic,2022-10-06,2023-06-30,Australia,APAC,35,30대,중년층,Female,Laptop,7.84,6114,4050,2064
839,840,Standard,2022-10-07,2023-07-03,Germany,EMEA,49,40대,중년층,Male,Smartphone,14.67,5668,3814,1854
840,841,Premium,2022-10-06,2023-06-29,France,EMEA,42,40대,중년층,Male,Smartphone,20.32,5445,3604,1841
841,842,Basic,2022-10-06,2023-07-02,Brazil,LATM,37,30대,중년층,Female,Laptop,4.61,4972,3162,1810
842,843,Standard,2022-10-04,2023-07-01,Mexico,LATM,39,30대,중년층,Female,Smartphone,10.43,4993,3158,1835
843,844,Premium,2022-10-14,2023-07-02,Spain,EMEA,47,40대,중년층,Female,Smart TV,20.32,5229,3536,1693
844,845,Basic,2022-10-19,2023-06-29,Italy,EMEA,49,40대,중년층,Male,Smartphone,9.03,5183,3545,1638
845,846,Premium,2022-10-21,2023-07-01,Spain,EMEA,35,30대,중년층,Male,Laptop,20.32,5229,3536,1693
846,847,Basic,2022-10-28,2023-06-30,Spain,EMEA,36,30대,중년층,Female,Smart TV,9.03,5229,3536,1693
847,848,Standard,2022-11-01,2023-07-02,United States,UCAN,40,40대,중년층,Male,Tablet,13.99,5818,3826,1992
848,849,Standard,2022-11-12,2023-06-29,Canada,UCAN,30,30대,청년층,Female,Smart TV,11.87,6239,4311,1928
849,850,Basic,2022-11-13,2023-06-30,United States,UCAN,51,50대 이상,장년층,Female,Smart TV,8.99,5818,3826,1992
850,851,Premium,2022-11-09,2023-06-30,United States,UCAN,47,40대,중년층,Male,Laptop,17.99,5818,3826,1992
851,852,Basic,2022-11-08,2023-07-01,Canada,UCAN,47,40대,중년층,Female,Laptop,7.91,6239,4311,1928
852,853,Standard,2022-11-06,2023-06-30,United Kingdom,EMEA,39,30대,중년층,Male,Tablet,13.2,6643,4551,2092
853,854,Premium,2022-11-07,2023-06-30,Australia,APAC,49,40대,중년층,Male,Smart TV,16.39,6114,4050,2064
854,855,Basic,2022-11-02,2023-07-01,Germany,EMEA,33,30대,청년층,Male,Laptop,9.03,5668,3814,1854
855,856,Premium,2022-10-06,2023-06-30,France,EMEA,32,30대,청년층,Female,Smart TV,20.32,5445,3604,1841
856,857,Basic,2022-09-16,2023-06-30,Brazil,LATM,40,40대,중년층,Male,Smartphone,4.61,4972,3162,1810
857,858,Standard,2022-09-10,2023-06-30,Mexico,LATM,40,40대,중년층,Female,Laptop,10.43,4993,3158,1835
858,859,Standard,2022-09-04,2023-06-30,Spain,EMEA,51,50대 이상,장년층,Female,Tablet,14.67,5229,3536,1693
859,860,Basic,2022-08-26,2023-07-01,Italy,EMEA,50,50대 이상,장년층,Male,Smart TV,9.03,5183,3545,1638
860,861,Premium,2022-08-14,2023-07-01,Spain,EMEA,50,50대 이상,장년층,Female,Smart TV,20.32,5229,3536,1693
861,862,Basic,2022-08-12,2023-07-01,Spain,EMEA,47,40대,중년층,Male,Smartphone,9.03,5229,3536,1693
862,863,Standard,2022-08-10,2023-06-30,United States,UCAN,35,30대,중년층,Male,Laptop,13.99,5818,3826,1992
863,864,Premium,2022-08-10,2023-07-01,Canada,UCAN,31,30대,청년층,Male,Tablet,15.03,6239,4311,1928
864,865,Basic,2022-08-04,2023-07-01,United States,UCAN,36,30대,중년층,Male,Smartphone,8.99,5818,3826,1992
865,866,Premium,2022-08-05,2023-07-01,United States,UCAN,41,40대,중년층,Female,Smart TV,17.99,5818,3826,1992
866,867,Basic,2022-07-17,2023-06-30,Canada,UCAN,49,40대,중년층,Female,Tablet,7.91,6239,4311,1928
867,868,Standard,2022-07-16,2023-07-01,United Kingdom,EMEA,34,30대,청년층,Female,Tablet,13.2,6643,4551,2092
868,869,Standard,2022-07-13,2023-07-01,Australia,APAC,30,30대,청년층,Female,Tablet,12.12,6114,4050,2064
869,870,Basic,2022-07-03,2023-07-02,Germany,EMEA,38,30대,중년층,Male,Laptop,9.03,5668,3814,1854
870,871,Premium,2022-06-24,2023-06-29,France,EMEA,45,40대,중년층,Male,Tablet,20.32,5445,3604,1841
871,872,Basic,2022-06-21,2023-07-01,Brazil,LATM,42,40대,중년층,Female,Laptop,4.61,4972,3162,1810
872,873,Standard,2022-06-22,2023-07-01,Mexico,LATM,42,40대,중년층,Female,Smart TV,10.43,4993,3158,1835
873,874,Premium,2022-06-23,2023-07-02,Spain,EMEA,31,30대,청년층,Male,Smart TV,20.32,5229,3536,1693
874,875,Basic,2022-06-26,2023-06-29,Italy,EMEA,28,20대,청년층,Male,Smart TV,9.03,5183,3545,1638
875,876,Premium,2022-06-27,2023-06-30,Spain,EMEA,44,40대,중년층,Male,Tablet,20.32,5229,3536,1693
876,877,Basic,2022-06-28,2023-07-01,Spain,EMEA,30,30대,청년층,Male,Smart TV,9.03,5229,3536,1693
877,878,Standard,2022-06-28,2023-07-02,United States,UCAN,33,30대,청년층,Male,Smartphone,13.99,5818,3826,1992
878,879,Standard,2022-06-18,2023-06-29,Canada,UCAN,42,40대,중년층,Female,Tablet,11.87,6239,4311,1928
879,880,Basic,2022-06-11,2023-06-30,United States,UCAN,31,30대,청년층,Male,Smart TV,8.99,5818,3826,1992
880,881,Premium,2022-06-11,2023-07-01,United States,UCAN,31,30대,청년층,Female,Smartphone,17.99,5818,3826,1992
881,882,Basic,2022-06-12,2023-07-01,Canada,UCAN,46,40대,중년층,Female,Smart TV,7.91,6239,4311,1928
882,883,Standard,2022-06-13,2023-06-29,United Kingdom,EMEA,28,20대,청년층,Female,Tablet,13.2,6643,4551,2092
883,884,Premium,2022-06-13,2023-06-29,Australia,APAC,50,50대 이상,장년층,Male,Tablet,16.39,6114,4050,2064
884,885,Basic,2022-06-18,2023-07-02,Germany,EMEA,34,30대,청년층,Male,Tablet,9.03,5668,3814,1854
885,886,Premium,2022-06-23,2023-06-30,France,EMEA,45,40대,중년층,Female,Smart TV,20.32,5445,3604,1841
886,887,Basic,2022-06-26,2023-06-30,Brazil,LATM,38,30대,중년층,Female,Laptop,4.61,4972,3162,1810
887,888,Standard,2022-06-29,2023-06-29,Mexico,LATM,42,40대,중년층,Female,Laptop,10.43,4993,3158,1835
888,889,Standard,2022-07-02,2023-07-01,Spain,EMEA,45,40대,중년층,Female,Smartphone,14.67,5229,3536,1693
889,890,Basic,2022-07-06,2023-06-30,Italy,EMEA,44,40대,중년층,Male,Smart TV,9.03,5183,3545,1638
890,891,Premium,2022-07-18,2023-06-30,Spain,EMEA,50,50대 이상,장년층,Female,Smart TV,20.32,5229,3536,1693
891,892,Basic,2022-07-29,2023-06-30,Spain,EMEA,38,30대,중년층,Male,Tablet,9.03,5229,3536,1693
892,893,Standard,2022-07-30,2023-07-01,United States,UCAN,42,40대,중년층,Female,Smart TV,13.99,5818,3826,1992
893,894,Premium,2022-08-03,2023-07-01,Canada,UCAN,50,50대 이상,장년층,Male,Smart TV,15.03,6239,4311,1928
894,895,Basic,2022-08-15,2023-06-30,United States,UCAN,30,30대,청년층,Male,Smartphone,8.99,5818,3826,1992
895,896,Basic,2022-08-20,2023-07-01,United States,UCAN,47,40대,중년층,Female,Smartphone,8.99,5818,3826,1992
896,897,Basic,2022-08-21,2023-06-30,Canada,UCAN,32,30대,청년층,Female,Laptop,7.91,6239,4311,1928
897,898,Standard,2022-08-30,2023-07-02,United Kingdom,EMEA,31,30대,청년층,Female,Tablet,13.2,6643,4551,2092
898,899,Premium,2022-09-01,2023-06-29,Australia,APAC,37,30대,중년층,Male,Laptop,16.39,6114,4050,2064
899,900,Basic,2022-09-02,2023-07-03,Germany,EMEA,32,30대,청년층,Female,Smartphone,9.03,5668,3814,1854
900,901,Basic,2022-09-04,2023-06-30,France,EMEA,29,20대,청년층,Male,Smartphone,10.16,5445,3604,1841
901,902,Premium,2022-09-10,2023-07-02,Brazil,LATM,28,20대,청년층,Male,Tablet,9.96,4972,3162,1810
902,903,Standard,2022-09-25,2023-06-29,Mexico,LATM,42,40대,중년층,Male,Laptop,10.43,4993,3158,1835
903,904,Standard,2022-09-27,2023-07-03,Spain,EMEA,37,30대,중년층,Male,Tablet,14.67,5229,3536,1693
904,905,Basic,2022-10-01,2023-06-30,Italy,EMEA,38,30대,중년층,Female,Laptop,9.03,5183,3545,1638
905,906,Premium,2022-10-06,2023-07-02,Spain,EMEA,32,30대,청년층,Male,Smart TV,20.32,5229,3536,1693
906,907,Standard,2022-10-07,2023-06-30,Spain,EMEA,48,40대,중년층,Male,Laptop,14.67,5229,3536,1693
907,908,Basic,2022-10-08,2023-07-03,United States,UCAN,46,40대,중년층,Female,Smart TV,8.99,5818,3826,1992
908,909,Standard,2022-10-08,2023-07-01,Canada,UCAN,30,30대,청년층,Male,Tablet,11.87,6239,4311,1928
909,910,Premium,2022-10-08,2023-07-03,United States,UCAN,40,40대,중년층,Female,Smart TV,17.99,5818,3826,1992
910,911,Basic,2022-10-08,2023-06-29,United States,UCAN,29,20대,청년층,Male,Smart TV,8.99,5818,3826,1992
911,912,Premium,2022-10-08,2023-07-02,Canada,UCAN,41,40대,중년층,Male,Tablet,15.03,6239,4311,1928
912,913,Standard,2022-10-10,2023-07-01,United Kingdom,EMEA,32,30대,청년층,Male,Laptop,13.2,6643,4551,2092
913,914,Basic,2022-10-19,2023-07-02,Australia,APAC,44,40대,중년층,Female,Smart TV,7.84,6114,4050,2064
914,915,Standard,2022-10-20,2023-06-29,Germany,EMEA,41,40대,중년층,Male,Laptop,14.67,5668,3814,1854
915,916,Premium,2022-10-26,2023-07-01,France,EMEA,50,50대 이상,장년층,Female,Smartphone,20.32,5445,3604,1841
916,917,Basic,2022-10-29,2023-06-30,Brazil,LATM,33,30대,청년층,Female,Tablet,4.61,4972,3162,1810
917,918,Standard,2022-10-31,2023-07-02,Mexico,LATM,34,30대,청년층,Female,Smart TV,10.43,4993,3158,1835
918,919,Premium,2022-11-11,2023-06-29,Spain,EMEA,40,40대,중년층,Male,Smartphone,20.32,5229,3536,1693
919,920,Basic,2022-11-09,2023-07-01,Italy,EMEA,34,30대,청년층,Female,Tablet,9.03,5183,3545,1638
920,921,Premium,2022-11-09,2023-07-01,Spain,EMEA,27,20대,청년층,Female,Smart TV,20.32,5229,3536,1693
921,922,Basic,2022-11-07,2023-07-01,Spain,EMEA,34,30대,청년층,Male,Tablet,9.03,5229,3536,1693
922,923,Standard,2022-11-08,2023-06-30,United States,UCAN,28,20대,청년층,Male,Tablet,13.99,5818,3826,1992
923,924,Standard,2022-11-05,2023-07-01,Canada,UCAN,37,30대,중년층,Female,Smart TV,11.87,6239,4311,1928
924,925,Basic,2022-10-25,2023-07-01,United States,UCAN,27,20대,청년층,Female,Laptop,8.99,5818,3826,1992
925,926,Premium,2022-10-23,2023-07-02,United States,UCAN,33,30대,청년층,Female,Laptop,17.99,5818,3826,1992
926,927,Basic,2022-10-20,2023-07-02,Canada,UCAN,42,40대,중년층,Male,Laptop,7.91,6239,4311,1928
927,928,Standard,2022-10-14,2023-07-01,United Kingdom,EMEA,49,40대,중년층,Male,Smartphone,13.2,6643,4551,2092
928,929,Premium,2022-08-29,2023-06-30,Australia,APAC,44,40대,중년층,Male,Smart TV,16.39,6114,4050,2064
929,930,Basic,2022-08-18,2023-07-01,Germany,EMEA,47,40대,중년층,Male,Laptop,9.03,5668,3814,1854
930,931,Premium,2022-08-13,2023-07-02,France,EMEA,33,30대,청년층,Male,Laptop,20.32,5445,3604,1841
931,932,Basic,2022-08-11,2023-07-02,Brazil,LATM,37,30대,중년층,Male,Smart TV,4.61,4972,3162,1810
932,933,Standard,2022-08-11,2023-07-01,Mexico,LATM,35,30대,중년층,Male,Laptop,10.43,4993,3158,1835
933,934,Standard,2022-08-06,2023-07-01,Spain,EMEA,34,30대,청년층,Female,Smartphone,14.67,5229,3536,1693
934,935,Basic,2022-08-07,2023-07-02,Italy,EMEA,44,40대,중년층,Male,Smartphone,9.03,5183,3545,1638
935,936,Premium,2022-07-18,2023-07-02,Spain,EMEA,29,20대,청년층,Male,Tablet,20.32,5229,3536,1693
936,937,Basic,2022-07-17,2023-06-30,Spain,EMEA,38,30대,중년층,Male,Smartphone,9.03,5229,3536,1693
937,938,Standard,2022-07-15,2023-07-02,United States,UCAN,46,40대,중년층,Male,Smart TV,13.99,5818,3826,1992
938,939,Premium,2022-07-14,2023-07-02,Canada,UCAN,29,20대,청년층,Male,Tablet,15.03,6239,4311,1928
939,940,Basic,2022-06-26,2023-07-03,United States,UCAN,48,40대,중년층,Female,Smart TV,8.99,5818,3826,1992
940,941,Premium,2022-06-26,2023-06-29,United States,UCAN,36,30대,중년층,Male,Smart TV,17.99,5818,3826,1992
941,942,Basic,2022-06-22,2023-07-01,Canada,UCAN,43,40대,중년층,Male,Laptop,7.91,6239,4311,1928
942,943,Standard,2022-06-23,2023-07-01,United Kingdom,EMEA,42,40대,중년층,Female,Smart TV,13.2,6643,4551,2092
943,944,Standard,2022-06-24,2023-07-02,Australia,APAC,50,50대 이상,장년층,Male,Tablet,12.12,6114,4050,2064
944,945,Basic,2022-06-26,2023-06-29,Germany,EMEA,39,30대,중년층,Male,Laptop,9.03,5668,3814,1854
945,946,Premium,2022-06-28,2023-07-01,France,EMEA,43,40대,중년층,Female,Laptop,20.32,5445,3604,1841
946,947,Basic,2022-06-29,2023-07-02,Brazil,LATM,50,50대 이상,장년층,Female,Tablet,4.61,4972,3162,1810
947,948,Standard,2022-06-26,2023-07-02,Mexico,LATM,51,50대 이상,장년층,Male,Laptop,10.43,4993,3158,1835
948,949,Premium,2022-06-26,2023-06-30,Spain,EMEA,40,40대,중년층,Male,Tablet,20.32,5229,3536,1693
949,950,Basic,2022-06-20,2023-06-30,Italy,EMEA,31,30대,청년층,Male,Tablet,9.03,5183,3545,1638
950,951,Premium,2022-06-18,2023-07-03,Spain,EMEA,39,30대,중년층,Female,Smartphone,20.32,5229,3536,1693
951,952,Basic,2022-06-16,2023-07-01,Spain,EMEA,49,40대,중년층,Female,Tablet,9.03,5229,3536,1693
952,953,Standard,2022-06-16,2023-06-30,United States,UCAN,34,30대,청년층,Female,Laptop,13.99,5818,3826,1992
953,954,Standard,2022-06-17,2023-06-30,Canada,UCAN,38,30대,중년층,Male,Smartphone,11.87,6239,4311,1928
954,955,Basic,2022-06-20,2023-07-02,United States,UCAN,36,30대,중년층,Female,Laptop,8.99,5818,3826,1992
955,956,Premium,2022-06-24,2023-07-01,United States,UCAN,42,40대,중년층,Female,Smart TV,17.99,5818,3826,1992
956,957,Basic,2022-06-27,2023-07-01,Canada,UCAN,50,50대 이상,장년층,Male,Tablet,7.91,6239,4311,1928
957,958,Standard,2022-07-02,2023-07-01,United Kingdom,EMEA,42,40대,중년층,Female,Laptop,13.2,6643,4551,2092
958,959,Premium,2022-07-04,2023-07-02,Australia,APAC,35,30대,중년층,Female,Laptop,16.39,6114,4050,2064
959,960,Basic,2022-07-15,2023-06-30,Germany,EMEA,46,40대,중년층,Female,Tablet,9.03,5668,3814,1854
960,961,Premium,2022-07-23,2023-07-01,France,EMEA,48,40대,중년층,Male,Laptop,20.32,5445,3604,1841
961,962,Basic,2022-07-29,2023-07-01,Brazil,LATM,43,40대,중년층,Female,Laptop,4.61,4972,3162,1810
962,963,Standard,2022-08-01,2023-07-01,Mexico,LATM,51,50대 이상,장년층,Female,Tablet,10.43,4993,3158,1835
963,964,Standard,2022-08-12,2023-07-03,Spain,EMEA,45,40대,중년층,Male,Smart TV,14.67,5229,3536,1693
964,965,Basic,2022-08-14,2023-06-30,Italy,EMEA,46,40대,중년층,Male,Laptop,9.03,5183,3545,1638
965,966,Premium,2022-08-16,2023-07-04,Spain,EMEA,42,40대,중년층,Female,Laptop,20.32,5229,3536,1693
966,967,Basic,2022-08-26,2023-06-30,Spain,EMEA,42,40대,중년층,Female,Smartphone,9.03,5229,3536,1693
967,968,Standard,2022-08-31,2023-07-03,United States,UCAN,50,50대 이상,장년층,Male,Tablet,13.99,5818,3826,1992
968,969,Premium,2022-09-02,2023-06-30,Canada,UCAN,28,20대,청년층,Male,Smart TV,15.03,6239,4311,1928
969,970,Basic,2022-09-03,2023-07-03,United States,UCAN,44,40대,중년층,Female,Tablet,8.99,5818,3826,1992
970,971,Basic,2022-09-05,2023-07-01,United States,UCAN,36,30대,중년층,Male,Tablet,8.99,5818,3826,1992
971,972,Basic,2022-09-10,2023-07-02,Canada,UCAN,37,30대,중년층,Female,Laptop,7.91,6239,4311,1928
972,973,Standard,2022-09-17,2023-07-01,United Kingdom,EMEA,36,30대,중년층,Male,Smartphone,13.2,6643,4551,2092
973,974,Premium,2022-09-28,2023-07-03,Australia,APAC,31,30대,청년층,Male,Smartphone,16.39,6114,4050,2064
974,975,Basic,2022-10-02,2023-06-30,Germany,EMEA,36,30대,중년층,Female,Smart TV,9.03,5668,3814,1854
975,976,Basic,2022-10-05,2023-07-03,France,EMEA,39,30대,중년층,Female,Laptop,10.16,5445,3604,1841
976,977,Premium,2022-10-07,2023-06-30,Brazil,LATM,45,40대,중년층,Female,Laptop,9.96,4972,3162,1810
977,978,Standard,2022-10-08,2023-07-03,Mexico,LATM,29,20대,청년층,Male,Smart TV,10.43,4993,3158,1835
978,979,Standard,2022-10-08,2023-07-01,Spain,EMEA,45,40대,중년층,Male,Smartphone,14.67,5229,3536,1693
979,980,Basic,2022-10-09,2023-07-03,Italy,EMEA,29,20대,청년층,Male,Smart TV,9.03,5183,3545,1638
980,981,Premium,2022-10-09,2023-06-30,Spain,EMEA,28,20대,청년층,Female,Smart TV,20.32,5229,3536,1693
981,982,Standard,2022-10-10,2023-07-02,Spain,EMEA,42,40대,중년층,Female,Smart TV,14.67,5229,3536,1693
982,983,Basic,2022-10-14,2023-07-01,United States,UCAN,36,30대,중년층,Female,Smartphone,8.99,5818,3826,1992
983,984,Standard,2022-10-16,2023-07-03,Canada,UCAN,39,30대,중년층,Male,Smart TV,11.87,6239,4311,1928
984,985,Premium,2022-10-21,2023-06-29,United States,UCAN,36,30대,중년층,Male,Smart TV,17.99,5818,3826,1992
985,986,Basic,2022-10-25,2023-07-01,United States,UCAN,49,40대,중년층,Male,Laptop,8.99,5818,3826,1992
986,987,Premium,2022-10-30,2023-07-01,Canada,UCAN,32,30대,청년층,Female,Tablet,15.03,6239,4311,1928
987,988,Standard,2022-10-31,2023-07-02,United Kingdom,EMEA,40,40대,중년층,Female,Smartphone,13.2,6643,4551,2092
988,989,Basic,2022-11-08,2023-07-01,Australia,APAC,34,30대,청년층,Male,Smartphone,7.84,6114,4050,2064
989,990,Standard,2022-11-09,2023-07-01,Germany,EMEA,35,30대,중년층,Male,Smartphone,14.67,5668,3814,1854
990,991,Premium,2022-11-07,2023-07-01,France,EMEA,44,40대,중년층,Female,Smart TV,20.32,5445,3604,1841
991,992,Basic,2022-11-08,2023-07-03,Brazil,LATM,47,40대,중년층,Female,Smartphone,4.61,4972,3162,1810
992,993,Standard,2022-11-08,2023-07-03,Mexico,LATM,33,30대,청년층,Female,Laptop,10.43,4993,3158,1835
993,994,Premium,2022-10-31,2023-07-02,Spain,EMEA,45,40대,중년층,Male,Tablet,20.32,5229,3536,1693
994,995,Basic,2022-10-28,2023-07-01,Italy,EMEA,42,40대,중년층,Female,Tablet,9.03,5183,3545,1638
995,996,Premium,2022-10-25,2023-07-02,Spain,EMEA,46,40대,중년층,Male,Tablet,20.32,5229,3536,1693
996,997,Basic,2022-10-18,2023-07-02,Spain,EMEA,51,50대 이상,장년층,Male,Tablet,9.03,5229,3536,1693
997,998,Standard,2022-09-25,2023-07-02,United States,UCAN,41,40대,중년층,Female,Laptop,13.99,5818,3826,1992
998,999,Standard,2022-08-26,2023-07-01,Canada,UCAN,50,50대 이상,장년층,Female,Tablet,11.87,6239,4311,1928
999,1000,Basic,2022-08-20,2023-07-02,United States,UCAN,49,40대,중년층,Female,Smartphone,8.99,5818,3826,1992
1000,1001,Premium,2022-08-12,2023-07-03,United States,UCAN,34,30대,청년층,Female,Laptop,17.99,5818,3826,1992
1001,1002,Basic,2022-08-12,2023-07-03,Canada,UCAN,38,30대,중년층,Female,Tablet,7.91,6239,4311,1928
1002,1003,Standard,2022-08-11,2023-07-01,United Kingdom,EMEA,46,40대,중년층,Male,Smart TV,13.2,6643,4551,2092
1003,1004,Premium,2022-08-11,2023-07-02,Australia,APAC,42,40대,중년층,Male,Smart TV,16.39,6114,4050,2064
1004,1005,Basic,2022-08-10,2023-07-02,Germany,EMEA,46,40대,중년층,Male,Laptop,9.03,5668,3814,1854
1005,1006,Premium,2022-07-31,2023-07-03,France,EMEA,51,50대 이상,장년층,Female,Smart TV,20.32,5445,3604,1841
1006,1007,Basic,2022-07-17,2023-06-30,Brazil,LATM,35,30대,중년층,Male,Smart TV,4.61,4972,3162,1810
1007,1008,Standard,2022-07-15,2023-07-02,Mexico,LATM,34,30대,청년층,Female,Smartphone,10.43,4993,3158,1835
1008,1009,Standard,2022-07-05,2023-07-02,Spain,EMEA,31,30대,청년층,Female,Laptop,14.67,5229,3536,1693
1009,1010,Basic,2022-07-01,2023-07-03,Italy,EMEA,36,30대,중년층,Female,Tablet,9.03,5183,3545,1638
1010,1011,Premium,2022-07-01,2023-06-30,Spain,EMEA,28,20대,청년층,Male,Smart TV,20.32,5229,3536,1693
1011,1012,Basic,2022-06-26,2023-07-01,Spain,EMEA,29,20대,청년층,Female,Smartphone,9.03,5229,3536,1693
1012,1013,Standard,2022-06-27,2023-07-02,United States,UCAN,42,40대,중년층,Female,Smart TV,13.99,5818,3826,1992
1013,1014,Premium,2022-06-28,2023-07-02,Canada,UCAN,35,30대,중년층,Female,Smartphone,15.03,6239,4311,1928
1014,1015,Basic,2022-06-28,2023-06-30,United States,UCAN,32,30대,청년층,Female,Laptop,8.99,5818,3826,1992
1015,1016,Premium,2022-06-29,2023-07-01,United States,UCAN,43,40대,중년층,Female,Tablet,17.99,5818,3826,1992
1016,1017,Basic,2022-06-26,2023-07-02,Canada,UCAN,29,20대,청년층,Male,Smartphone,7.91,6239,4311,1928
1017,1018,Standard,2022-06-26,2023-07-02,United Kingdom,EMEA,35,30대,중년층,Female,Tablet,13.2,6643,4551,2092
1018,1019,Standard,2022-06-24,2023-06-30,Australia,APAC,27,20대,청년층,Female,Tablet,12.12,6114,4050,2064
1019,1020,Basic,2022-06-21,2023-07-01,Germany,EMEA,38,30대,중년층,Male,Tablet,9.03,5668,3814,1854
1020,1021,Premium,2022-06-22,2023-07-03,France,EMEA,33,30대,청년층,Male,Smart TV,20.32,5445,3604,1841
1021,1022,Basic,2022-06-18,2023-07-02,Brazil,LATM,48,40대,중년층,Male,Laptop,4.61,4972,3162,1810
1022,1023,Standard,2022-06-18,2023-07-02,Mexico,LATM,51,50대 이상,장년층,Female,Laptop,10.43,4993,3158,1835
1023,1024,Premium,2022-06-20,2023-07-01,Spain,EMEA,40,40대,중년층,Female,Smartphone,20.32,5229,3536,1693
1024,1025,Basic,2022-06-23,2023-07-03,Italy,EMEA,28,20대,청년층,Male,Smartphone,9.03,5183,3545,1638
1025,1026,Premium,2022-06-26,2023-07-01,Spain,EMEA,46,40대,중년층,Female,Laptop,20.32,5229,3536,1693
1026,1027,Basic,2022-07-02,2023-07-01,Spain,EMEA,28,20대,청년층,Female,Tablet,9.03,5229,3536,1693
1027,1028,Standard,2022-07-04,2023-07-01,United States,UCAN,47,40대,중년층,Male,Tablet,13.99,5818,3826,1992
1028,1029,Standard,2022-07-07,2023-07-02,Canada,UCAN,47,40대,중년층,Male,Smartphone,11.87,6239,4311,1928
1029,1030,Basic,2022-07-14,2023-07-01,United States,UCAN,50,50대 이상,장년층,Male,Smartphone,8.99,5818,3826,1992
1030,1031,Premium,2022-07-20,2023-07-01,United States,UCAN,50,50대 이상,장년층,Female,Smart TV,17.99,5818,3826,1992
1031,1032,Basic,2022-07-23,2023-07-02,Canada,UCAN,29,20대,청년층,Male,Smartphone,7.91,6239,4311,1928
