,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Subscription Cost
899,900,Basic,14,22-09-02,23-07-03,Germany,32,Female,Smartphone,1 Month,9.03
900,901,Basic,12,22-09-04,23-06-30,France,29,Male,Smartphone,1 Month,10.16
901,902,Premium,12,22-09-10,23-07-02,Brazil,28,Male,Tablet,1 Month,9.96
902,903,Standard,11,22-09-25,23-06-29,Mexico,42,Male,Laptop,1 Month,10.43
903,904,Standard,12,22-09-27,23-07-03,Spain,37,Male,Tablet,1 Month,14.67
904,905,Basic,13,22-10-01,23-06-30,Italy,38,Female,Laptop,1 Month,9.03
905,906,Premium,13,22-10-06,23-07-02,Spain,32,Male,Smart TV,1 Month,20.32
906,907,Standard,15,22-10-07,23-06-30,Spain,48,Male,Laptop,1 Month,14.67
907,908,Basic,13,22-10-08,23-07-03,United States,46,Female,Smart TV,1 Month,8.99
908,909,Standard,14,22-10-08,23-07-01,Canada,30,Male,Tablet,1 Month,11.87
909,910,Premium,10,22-10-08,23-07-03,United States,40,Female,Smart TV,1 Month,17.99
910,911,Basic,13,22-10-08,23-06-29,United States,29,Male,Smart TV,1 Month,8.99
911,912,Premium,15,22-10-08,23-07-02,Canada,41,Male,Tablet,1 Month,15.03
912,913,Standard,15,22-10-10,23-07-01,United Kingdom,32,Male,Laptop,1 Month,13.2
913,914,Basic,12,22-10-19,23-07-02,Australia,44,Female,Smart TV,1 Month,7.84
914,915,Standard,15,22-10-20,23-06-29,Germany,41,Male,Laptop,1 Month,14.67
915,916,Premium,12,22-10-26,23-07-01,France,50,Female,Smartphone,1 Month,20.32
916,917,Basic,14,22-10-29,23-06-30,Brazil,33,Female,Tablet,1 Month,4.61
917,918,Standard,10,22-10-31,23-07-02,Mexico,34,Female,Smart TV,1 Month,10.43
918,919,Premium,15,22-11-11,23-06-29,Spain,40,Male,Smartphone,1 Month,20.32
919,920,Basic,14,22-11-09,23-07-01,Italy,34,Female,Tablet,1 Month,9.03
920,921,Premium,14,22-11-09,23-07-01,Spain,27,Female,Smart TV,1 Month,20.32
921,922,Basic,13,22-11-07,23-07-01,Spain,34,Male,Tablet,1 Month,9.03
922,923,Standard,13,22-11-08,23-06-30,United States,28,Male,Tablet,1 Month,13.99
923,924,Standard,14,22-11-05,23-07-01,Canada,37,Female,Smart TV,1 Month,11.87
924,925,Basic,10,22-10-25,23-07-01,United States,27,Female,Laptop,1 Month,8.99
925,926,Premium,13,22-10-23,23-07-02,United States,33,Female,Laptop,1 Month,17.99
926,927,Basic,11,22-10-20,23-07-02,Canada,42,Male,Laptop,1 Month,7.91
927,928,Standard,11,22-10-14,23-07-01,United Kingdom,49,Male,Smartphone,1 Month,13.2
928,929,Premium,13,22-08-29,23-06-30,Australia,44,Male,Smart TV,1 Month,16.39
929,930,Basic,10,22-08-18,23-07-01,Germany,47,Male,Laptop,1 Month,9.03
930,931,Premium,13,22-08-13,23-07-02,France,33,Male,Laptop,1 Month,20.32
931,932,Basic,11,22-08-11,23-07-02,Brazil,37,Male,Smart TV,1 Month,4.61
932,933,Standard,10,22-08-11,23-07-01,Mexico,35,Male,Laptop,1 Month,10.43
933,934,Standard,11,22-08-06,23-07-01,Spain,34,Female,Smartphone,1 Month,14.67
934,935,Basic,10,22-08-07,23-07-02,Italy,44,Male,Smartphone,1 Month,9.03
935,936,Premium,15,22-07-18,23-07-02,Spain,29,Male,Tablet,1 Month,20.32
936,937,Basic,10,22-07-17,23-06-30,Spain,38,Male,Smartphone,1 Month,9.03
937,938,Standard,14,22-07-15,23-07-02,United States,46,Male,Smart TV,1 Month,13.99
938,939,Premium,10,22-07-14,23-07-02,Canada,29,Male,Tablet,1 Month,15.03
939,940,Basic,12,22-06-26,23-07-03,United States,48,Female,Smart TV,1 Month,8.99
940,941,Premium,10,22-06-26,23-06-29,United States,36,Male,Smart TV,1 Month,17.99
941,942,Basic,12,22-06-22,23-07-01,Canada,43,Male,Laptop,1 Month,7.91
942,943,Standard,15,22-06-23,23-07-01,United Kingdom,42,Female,Smart TV,1 Month,13.2
943,944,Standard,10,22-06-24,23-07-02,Australia,50,Male,Tablet,1 Month,12.12
944,945,Basic,13,22-06-26,23-06-29,Germany,39,Male,Laptop,1 Month,9.03
945,946,Premium,14,22-06-28,23-07-01,France,43,Female,Laptop,1 Month,20.32
946,947,Basic,10,22-06-29,23-07-02,Brazil,50,Female,Tablet,1 Month,4.61
947,948,Standard,12,22-06-26,23-07-02,Mexico,51,Male,Laptop,1 Month,10.43
948,949,Premium,14,22-06-26,23-06-30,Spain,40,Male,Tablet,1 Month,20.32
949,950,Basic,10,22-06-20,23-06-30,Italy,31,Male,Tablet,1 Month,9.03
950,951,Premium,12,22-06-18,23-07-03,Spain,39,Female,Smartphone,1 Month,20.32
951,952,Basic,10,22-06-16,23-07-01,Spain,49,Female,Tablet,1 Month,9.03
952,953,Standard,10,22-06-16,23-06-30,United States,34,Female,Laptop,1 Month,13.99
953,954,Standard,13,22-06-17,23-06-30,Canada,38,Male,Smartphone,1 Month,11.87
954,955,Basic,15,22-06-20,23-07-02,United States,36,Female,Laptop,1 Month,8.99
955,956,Premium,10,22-06-24,23-07-01,United States,42,Female,Smart TV,1 Month,17.99
956,957,Basic,14,22-06-27,23-07-01,Canada,50,Male,Tablet,1 Month,7.91
957,958,Standard,10,22-07-02,23-07-01,United Kingdom,42,Female,Laptop,1 Month,13.2
958,959,Premium,14,22-07-04,23-07-02,Australia,35,Female,Laptop,1 Month,16.39
959,960,Basic,15,22-07-15,23-06-30,Germany,46,Female,Tablet,1 Month,9.03
960,961,Premium,15,22-07-23,23-07-01,France,48,Male,Laptop,1 Month,20.32
961,962,Basic,12,22-07-29,23-07-01,Brazil,43,Female,Laptop,1 Month,4.61
962,963,Standard,13,22-08-01,23-07-01,Mexico,51,Female,Tablet,1 Month,10.43
963,964,Standard,13,22-08-12,23-07-03,Spain,45,Male,Smart TV,1 Month,14.67
964,965,Basic,10,22-08-14,23-06-30,Italy,46,Male,Laptop,1 Month,9.03
965,966,Premium,12,22-08-16,23-07-04,Spain,42,Female,Laptop,1 Month,20.32
966,967,Basic,10,22-08-26,23-06-30,Spain,42,Female,Smartphone,1 Month,9.03
967,968,Standard,13,22-08-31,23-07-03,United States,50,Male,Tablet,1 Month,13.99
968,969,Premium,12,22-09-02,23-06-30,Canada,28,Male,Smart TV,1 Month,15.03
969,970,Basic,15,22-09-03,23-07-03,United States,44,Female,Tablet,1 Month,8.99
970,971,Basic,10,22-09-05,23-07-01,United States,36,Male,Tablet,1 Month,8.99
971,972,Basic,14,22-09-10,23-07-02,Canada,37,Female,Laptop,1 Month,7.91
972,973,Standard,12,22-09-17,23-07-01,United Kingdom,36,Male,Smartphone,1 Month,13.2
973,974,Premium,13,22-09-28,23-07-03,Australia,31,Male,Smartphone,1 Month,16.39
974,975,Basic,12,22-10-02,23-06-30,Germany,36,Female,Smart TV,1 Month,9.03
975,976,Basic,15,22-10-05,23-07-03,France,39,Female,Laptop,1 Month,10.16
976,977,Premium,11,22-10-07,23-06-30,Brazil,45,Female,Laptop,1 Month,9.96
977,978,Standard,13,22-10-08,23-07-03,Mexico,29,Male,Smart TV,1 Month,10.43
978,979,Standard,15,22-10-08,23-07-01,Spain,45,Male,Smartphone,1 Month,14.67
979,980,Basic,11,22-10-09,23-07-03,Italy,29,Male,Smart TV,1 Month,9.03
980,981,Premium,10,22-10-09,23-06-30,Spain,28,Female,Smart TV,1 Month,20.32
981,982,Standard,12,22-10-10,23-07-02,Spain,42,Female,Smart TV,1 Month,14.67
982,983,Basic,11,22-10-14,23-07-01,United States,36,Female,Smartphone,1 Month,8.99
983,984,Standard,15,22-10-16,23-07-03,Canada,39,Male,Smart TV,1 Month,11.87
984,985,Premium,11,22-10-21,23-06-29,United States,36,Male,Smart TV,1 Month,17.99
985,986,Basic,15,22-10-25,23-07-01,United States,49,Male,Laptop,1 Month,8.99
986,987,Premium,11,22-10-30,23-07-01,Canada,32,Female,Tablet,1 Month,15.03
987,988,Standard,12,22-10-31,23-07-02,United Kingdom,40,Female,Smartphone,1 Month,13.2
988,989,Basic,12,22-11-08,23-07-01,Australia,34,Male,Smartphone,1 Month,7.84
989,990,Standard,15,22-11-09,23-07-01,Germany,35,Male,Smartphone,1 Month,14.67
990,991,Premium,11,22-11-07,23-07-01,France,44,Female,Smart TV,1 Month,20.32
991,992,Basic,13,22-11-08,23-07-03,Brazil,47,Female,Smartphone,1 Month,4.61
992,993,Standard,14,22-11-08,23-07-03,Mexico,33,Female,Laptop,1 Month,10.43
993,994,Premium,11,22-10-31,23-07-02,Spain,45,Male,Tablet,1 Month,20.32
994,995,Basic,14,22-10-28,23-07-01,Italy,42,Female,Tablet,1 Month,9.03
995,996,Premium,15,22-10-25,23-07-02,Spain,46,Male,Tablet,1 Month,20.32
996,997,Basic,14,22-10-18,23-07-02,Spain,51,Male,Tablet,1 Month,9.03
997,998,Standard,15,22-09-25,23-07-02,United States,41,Female,Laptop,1 Month,13.99
998,999,Standard,10,22-08-26,23-07-01,Canada,50,Female,Tablet,1 Month,11.87
999,1000,Basic,10,22-08-20,23-07-02,United States,49,Female,Smartphone,1 Month,8.99
1000,1001,Premium,12,22-08-12,23-07-03,United States,34,Female,Laptop,1 Month,17.99
1001,1002,Basic,13,22-08-12,23-07-03,Canada,38,Female,Tablet,1 Month,7.91
1002,1003,Standard,13,22-08-11,23-07-01,United Kingdom,46,Male,Smart TV,1 Month,13.2
1003,1004,Premium,14,22-08-11,23-07-02,Australia,42,Male,Smart TV,1 Month,16.39
1004,1005,Basic,12,22-08-10,23-07-02,Germany,46,Male,Laptop,1 Month,9.03
1005,1006,Premium,10,22-07-31,23-07-03,France,51,Female,Smart TV,1 Month,20.32
1006,1007,Basic,12,22-07-17,23-06-30,Brazil,35,Male,Smart TV,1 Month,4.61
1007,1008,Standard,10,22-07-15,23-07-02,Mexico,34,Female,Smartphone,1 Month,10.43
1008,1009,Standard,14,22-07-05,23-07-02,Spain,31,Female,Laptop,1 Month,14.67
1009,1010,Basic,12,22-07-01,23-07-03,Italy,36,Female,Tablet,1 Month,9.03
1010,1011,Premium,15,22-07-01,23-06-30,Spain,28,Male,Smart TV,1 Month,20.32
1011,1012,Basic,15,22-06-26,23-07-01,Spain,29,Female,Smartphone,1 Month,9.03
1012,1013,Standard,12,22-06-27,23-07-02,United States,42,Female,Smart TV,1 Month,13.99
1013,1014,Premium,10,22-06-28,23-07-02,Canada,35,Female,Smartphone,1 Month,15.03
1014,1015,Basic,12,22-06-28,23-06-30,United States,32,Female,Laptop,1 Month,8.99
1015,1016,Premium,10,22-06-29,23-07-01,United States,43,Female,Tablet,1 Month,17.99
1016,1017,Basic,10,22-06-26,23-07-02,Canada,29,Male,Smartphone,1 Month,7.91
1017,1018,Standard,13,22-06-26,23-07-02,United Kingdom,35,Female,Tablet,1 Month,13.2
1018,1019,Standard,14,22-06-24,23-06-30,Australia,27,Female,Tablet,1 Month,12.12
1019,1020,Basic,13,22-06-21,23-07-01,Germany,38,Male,Tablet,1 Month,9.03
1020,1021,Premium,13,22-06-22,23-07-03,France,33,Male,Smart TV,1 Month,20.32
1021,1022,Basic,11,22-06-18,23-07-02,Brazil,48,Male,Laptop,1 Month,4.61
1022,1023,Standard,10,22-06-18,23-07-02,Mexico,51,Female,Laptop,1 Month,10.43
1023,1024,Premium,10,22-06-20,23-07-01,Spain,40,Female,Smartphone,1 Month,20.32
1024,1025,Basic,13,22-06-23,23-07-03,Italy,28,Male,Smartphone,1 Month,9.03
1025,1026,Premium,10,22-06-26,23-07-01,Spain,46,Female,Laptop,1 Month,20.32
1026,1027,Basic,12,22-07-02,23-07-01,Spain,28,Female,Tablet,1 Month,9.03
1027,1028,Standard,12,22-07-04,23-07-01,United States,47,Male,Tablet,1 Month,13.99
1028,1029,Standard,10,22-07-07,23-07-02,Canada,47,Male,Smartphone,1 Month,11.87
1029,1030,Basic,13,22-07-14,23-07-01,United States,50,Male,Smartphone,1 Month,8.99
1030,1031,Premium,13,22-07-20,23-07-01,United States,50,Female,Smart TV,1 Month,17.99
1031,1032,Basic,15,22-07-23,23-07-02,Canada,29,Male,Smartphone,1 Month,7.91
1032,1033,Standard,15,22-07-30,23-07-01,United Kingdom,38,Male,Tablet,1 Month,13.2
1033,1034,Premium,11,22-08-12,23-07-03,Australia,40,Female,Tablet,1 Month,16.39
1034,1035,Basic,14,22-08-14,23-07-01,Germany,43,Male,Smartphone,1 Month,9.03
1035,1036,Premium,14,22-08-22,23-07-04,France,27,Female,Smartphone,1 Month,20.32
1036,1037,Basic,10,22-08-29,23-06-30,Brazil,37,Female,Tablet,1 Month,4.61
1037,1038,Standard,12,22-09-02,23-07-03,Mexico,30,Male,Smartphone,1 Month,10.43
1038,1039,Standard,13,22-09-03,23-07-01,Spain,50,Male,Laptop,1 Month,14.67
1039,1040,Basic,11,22-09-04,23-07-04,Italy,51,Male,Smartphone,1 Month,9.03
1040,1041,Premium,13,22-09-06,23-07-01,Spain,37,Female,Laptop,1 Month,20.32
1041,1042,Basic,14,22-09-10,23-07-02,Spain,35,Female,Tablet,1 Month,9.03
1042,1043,Standard,12,22-09-20,23-07-01,United States,35,Male,Tablet,1 Month,13.99
1043,1044,Premium,11,22-09-26,23-07-03,Canada,46,Male,Tablet,1 Month,15.03
1044,1045,Basic,13,22-10-04,23-07-01,United States,27,Male,Tablet,1 Month,8.99
1045,1046,Basic,13,22-10-06,23-07-03,United States,27,Male,Laptop,1 Month,8.99
1046,1047,Basic,13,22-10-07,23-07-01,Canada,39,Female,Laptop,1 Month,7.91
1047,1048,Standard,15,22-10-08,23-07-03,United Kingdom,51,Male,Tablet,1 Month,13.2
1048,1049,Premium,14,22-10-09,23-07-01,Australia,41,Male,Smartphone,1 Month,16.39
1049,1050,Basic,15,22-10-10,23-07-03,Germany,30,Female,Smart TV,1 Month,9.03
1050,1051,Basic,11,22-10-10,23-06-30,France,46,Male,Laptop,1 Month,10.16
1051,1052,Premium,14,22-10-14,23-07-02,Brazil,31,Male,Tablet,1 Month,9.96
1052,1053,Standard,13,22-10-15,23-07-01,Mexico,49,Male,Smartphone,1 Month,10.43
1053,1054,Standard,12,22-10-17,23-07-03,Spain,39,Female,Tablet,1 Month,14.67
1054,1055,Basic,11,22-10-23,23-07-01,Italy,47,Male,Smartphone,1 Month,9.03
1055,1056,Premium,15,22-10-27,23-07-02,Spain,36,Female,Tablet,1 Month,20.32
1056,1057,Standard,14,22-10-29,23-07-02,Spain,42,Female,Tablet,1 Month,14.67
1057,1058,Basic,15,22-11-05,23-07-02,United States,28,Female,Smart TV,1 Month,8.99
1058,1059,Standard,15,22-11-07,23-07-02,Canada,43,Male,Tablet,1 Month,11.87
1059,1060,Premium,10,22-11-08,23-07-02,United States,50,Female,Laptop,1 Month,17.99
1060,1061,Basic,15,22-11-09,23-07-01,United States,30,Female,Tablet,1 Month,8.99
1061,1062,Premium,10,22-11-10,23-07-03,Canada,34,Female,Laptop,1 Month,15.03
1062,1063,Standard,13,22-11-02,23-07-03,United Kingdom,35,Female,Laptop,1 Month,13.2
1063,1064,Basic,11,22-10-31,23-07-02,Australia,29,Male,Tablet,1 Month,7.84
1064,1065,Standard,15,22-10-29,23-07-02,Germany,33,Male,Smart TV,1 Month,14.67
1065,1066,Premium,12,22-10-22,23-07-03,France,47,Male,Laptop,1 Month,20.32
1066,1067,Basic,14,22-10-20,23-07-02,Brazil,32,Female,Tablet,1 Month,4.61
1067,1068,Standard,15,22-10-21,23-07-04,Mexico,34,Female,Tablet,1 Month,10.43
1068,1069,Premium,13,22-10-10,23-07-02,Spain,46,Male,Smart TV,1 Month,20.32
1069,1070,Basic,15,22-09-06,23-07-03,Italy,31,Male,Tablet,1 Month,9.03
1070,1071,Premium,12,22-09-06,23-07-03,Spain,40,Female,Tablet,1 Month,20.32
1071,1072,Basic,11,22-08-13,23-07-03,Spain,38,Female,Tablet,1 Month,9.03
1072,1073,Standard,11,22-08-13,23-07-01,United States,31,Male,Smart TV,1 Month,13.99
1073,1074,Standard,12,22-08-13,23-07-02,Canada,46,Female,Smartphone,1 Month,11.87
1074,1075,Basic,11,22-08-06,23-07-03,United States,43,Male,Smart TV,1 Month,8.99
1075,1076,Premium,15,22-08-06,23-07-03,United States,38,Female,Laptop,1 Month,17.99
1076,1077,Basic,15,22-07-22,23-06-30,Canada,38,Female,Laptop,1 Month,7.91
1077,1078,Standard,14,22-07-17,23-07-02,United Kingdom,27,Male,Laptop,1 Month,13.2
1078,1079,Premium,12,22-07-09,23-07-02,Australia,49,Female,Tablet,1 Month,16.39
1079,1080,Basic,11,22-07-04,23-07-03,Germany,33,Male,Smartphone,1 Month,9.03
1080,1081,Premium,10,22-06-27,23-06-30,France,40,Female,Smartphone,1 Month,20.32
1081,1082,Basic,13,22-06-28,23-07-02,Brazil,27,Male,Tablet,1 Month,4.61
1082,1083,Standard,12,22-06-28,23-07-02,Mexico,28,Female,Laptop,1 Month,10.43
1083,1084,Standard,10,22-06-29,23-07-03,Spain,30,Male,Smartphone,1 Month,14.67
1084,1085,Basic,10,22-06-29,23-06-30,Italy,33,Female,Smartphone,1 Month,9.03
1085,1086,Premium,15,22-06-26,23-07-01,Spain,51,Female,Tablet,1 Month,20.32
1086,1087,Basic,11,22-06-26,23-07-03,Spain,51,Male,Tablet,1 Month,9.03
1087,1088,Standard,10,22-06-26,23-07-02,United States,50,Female,Smartphone,1 Month,13.99
1088,1089,Premium,14,22-06-24,23-06-30,Canada,46,Female,Tablet,1 Month,15.03
1089,1090,Basic,14,22-06-25,23-07-02,United States,31,Male,Smart TV,1 Month,8.99
1090,1091,Premium,12,22-06-20,23-07-03,United States,46,Female,Smartphone,1 Month,17.99
1091,1092,Basic,15,22-06-21,23-07-02,Canada,41,Male,Smart TV,1 Month,7.91
1092,1093,Standard,12,22-06-20,23-07-02,United Kingdom,36,Male,Smartphone,1 Month,13.2
1093,1094,Standard,10,22-06-22,23-07-02,Australia,45,Female,Tablet,1 Month,12.12
1094,1095,Basic,10,22-06-24,23-07-03,Germany,36,Male,Smartphone,1 Month,9.03
1095,1096,Premium,15,22-06-30,23-07-02,France,28,Male,Smartphone,1 Month,20.32
1096,1097,Basic,13,22-07-03,23-07-02,Brazil,45,Female,Smartphone,1 Month,4.61
1097,1098,Standard,10,22-07-04,23-07-02,Mexico,39,Female,Smartphone,1 Month,10.43
1098,1099,Premium,13,22-07-08,23-07-02,Spain,51,Female,Laptop,1 Month,20.32
1099,1100,Basic,10,22-07-19,23-07-01,Italy,37,Male,Laptop,1 Month,9.03
1100,1101,Premium,11,22-07-21,23-07-01,Spain,33,Female,Tablet,1 Month,20.32
1101,1102,Basic,15,22-07-27,23-07-03,Spain,32,Female,Smartphone,1 Month,9.03
1102,1103,Standard,14,22-08-02,23-07-01,United States,49,Female,Tablet,1 Month,13.99
1103,1104,Standard,10,22-08-09,23-07-03,Canada,37,Female,Smart TV,1 Month,11.87
1104,1105,Basic,15,22-08-21,23-07-01,United States,39,Male,Tablet,1 Month,8.99
1105,1106,Premium,14,22-08-29,23-07-04,United States,37,Male,Smart TV,1 Month,17.99
1106,1107,Basic,15,22-08-31,23-07-01,Canada,36,Female,Smart TV,1 Month,7.91
1107,1108,Standard,10,22-09-02,23-07-03,United Kingdom,34,Male,Laptop,1 Month,13.2
1108,1109,Premium,13,22-09-04,23-07-01,Australia,51,Female,Smartphone,1 Month,16.39
1109,1110,Basic,13,22-09-05,23-07-04,Germany,41,Female,Tablet,1 Month,9.03
1110,1111,Premium,13,22-09-10,23-07-01,France,51,Male,Smart TV,1 Month,20.32
1111,1112,Basic,15,22-09-13,23-07-03,Brazil,31,Female,Tablet,1 Month,4.61
1112,1113,Standard,13,22-09-20,23-07-01,Mexico,44,Male,Laptop,1 Month,10.43
1113,1114,Standard,15,22-10-01,23-07-03,Spain,50,Male,Smart TV,1 Month,14.67
1114,1115,Basic,14,22-10-03,23-07-01,Italy,33,Male,Laptop,1 Month,9.03
1115,1116,Premium,11,22-10-06,23-07-04,Spain,44,Female,Laptop,1 Month,20.32
1116,1117,Basic,15,22-10-08,23-07-01,Spain,42,Female,Tablet,1 Month,9.03
1117,1118,Standard,13,22-10-09,23-07-03,United States,35,Male,Smart TV,1 Month,13.99
1118,1119,Premium,12,22-10-10,23-07-02,Canada,48,Male,Smartphone,1 Month,15.03
1119,1120,Basic,13,22-10-10,23-07-04,United States,51,Female,Smartphone,1 Month,8.99
1120,1121,Basic,15,22-10-12,23-07-01,United States,44,Female,Smart TV,1 Month,8.99
1121,1122,Basic,11,22-10-14,23-07-02,Canada,37,Female,Smartphone,1 Month,7.91
1122,1123,Standard,15,22-10-15,23-07-02,United Kingdom,35,Female,Laptop,1 Month,13.2
1123,1124,Premium,11,22-10-17,23-07-03,Australia,32,Male,Laptop,1 Month,16.39
1124,1125,Basic,15,22-10-19,23-07-02,Germany,46,Female,Tablet,1 Month,9.03
1125,1126,Basic,14,22-10-25,23-07-02,France,39,Female,Laptop,1 Month,10.16
1126,1127,Premium,11,22-10-26,23-07-02,Brazil,33,Female,Tablet,1 Month,9.96
1127,1128,Standard,10,22-11-05,23-07-03,Mexico,42,Male,Tablet,1 Month,10.43
1128,1129,Standard,14,22-11-07,23-07-03,Spain,37,Female,Smartphone,1 Month,14.67
1129,1130,Basic,14,22-11-08,23-07-03,Italy,27,Female,Smart TV,1 Month,9.03
1130,1131,Premium,14,22-11-09,23-07-02,Spain,34,Female,Laptop,1 Month,20.32
1131,1132,Standard,13,22-11-06,23-07-03,Spain,51,Male,Laptop,1 Month,14.67
1132,1133,Basic,12,22-11-04,23-07-03,United States,42,Male,Laptop,1 Month,8.99
1133,1134,Standard,13,22-11-03,23-07-05,Canada,46,Female,Smart TV,1 Month,11.87
1134,1135,Premium,13,22-10-23,23-07-02,United States,36,Male,Laptop,1 Month,17.99
1135,1136,Basic,14,22-10-24,23-07-04,United States,46,Male,Smartphone,1 Month,8.99
1136,1137,Premium,13,22-10-23,23-07-04,Canada,51,Male,Smart TV,1 Month,15.03
1137,1138,Standard,12,22-10-21,23-07-04,United Kingdom,45,Female,Smartphone,1 Month,13.2
1138,1139,Basic,14,22-09-11,23-07-02,Australia,33,Male,Smartphone,1 Month,7.84
1139,1140,Standard,10,22-09-09,23-07-03,Germany,31,Female,Smart TV,1 Month,14.67
1140,1141,Premium,12,22-08-22,23-07-03,France,48,Female,Smart TV,1 Month,20.32
1141,1142,Basic,13,22-08-21,23-07-04,Brazil,47,Female,Laptop,1 Month,4.61
1142,1143,Standard,13,22-08-15,23-07-01,Mexico,43,Male,Smart TV,1 Month,10.43
1143,1144,Premium,14,22-08-14,23-07-03,Spain,39,Male,Tablet,1 Month,20.32
1144,1145,Basic,11,22-08-09,23-07-03,Italy,46,Male,Smart TV,1 Month,9.03
1145,1146,Premium,12,22-08-04,23-07-04,Spain,46,Female,Smartphone,1 Month,20.32
1146,1147,Basic,11,22-07-27,23-07-01,Spain,40,Female,Tablet,1 Month,9.03
1147,1148,Standard,12,22-07-11,23-07-02,United States,38,Male,Smartphone,1 Month,13.99
1148,1149,Standard,13,22-07-09,23-07-03,Canada,48,Female,Tablet,1 Month,11.87
1149,1150,Basic,15,22-07-01,23-07-03,United States,38,Male,Tablet,1 Month,8.99
1150,1151,Premium,12,22-06-30,23-07-01,United States,43,Male,Laptop,1 Month,17.99
1151,1152,Basic,11,22-06-29,23-07-02,Canada,29,Male,Smartphone,1 Month,7.91
1152,1153,Standard,15,22-06-29,23-07-03,United Kingdom,32,Female,Laptop,1 Month,13.2
1153,1154,Premium,10,22-06-30,23-07-03,Australia,32,Female,Laptop,1 Month,16.39
1154,1155,Basic,10,22-06-30,23-06-30,Germany,49,Female,Laptop,1 Month,9.03
1155,1156,Premium,14,22-06-26,23-07-02,France,51,Female,Laptop,1 Month,20.32
1156,1157,Basic,14,22-06-27,23-07-03,Brazil,32,Male,Smart TV,1 Month,4.61
1157,1158,Standard,12,22-06-25,23-07-02,Mexico,35,Female,Smart TV,1 Month,10.43
1158,1159,Standard,15,22-06-25,23-07-01,Spain,41,Male,Laptop,1 Month,14.67
1159,1160,Basic,12,22-06-20,23-07-03,Italy,43,Female,Smart TV,1 Month,9.03
1160,1161,Premium,12,22-06-21,23-07-03,Spain,41,Male,Smartphone,1 Month,20.32
1161,1162,Basic,10,22-06-21,23-07-02,Spain,51,Male,Smart TV,1 Month,9.03
1162,1163,Standard,13,22-06-22,23-07-03,United States,47,Female,Smart TV,1 Month,13.99
1163,1164,Premium,15,22-06-23,23-07-02,Canada,39,Male,Smart TV,1 Month,15.03
1164,1165,Basic,15,22-06-27,23-07-03,United States,51,Male,Smartphone,1 Month,8.99
1165,1166,Premium,13,22-07-02,23-07-02,United States,39,Female,Tablet,1 Month,17.99
1166,1167,Basic,12,22-07-03,23-07-02,Canada,45,Male,Tablet,1 Month,7.91
1167,1168,Standard,13,22-07-05,23-07-02,United Kingdom,42,Male,Laptop,1 Month,13.2
1168,1169,Standard,13,22-07-15,23-07-02,Australia,48,Male,Smartphone,1 Month,12.12
1169,1170,Basic,11,22-07-20,23-07-02,Germany,33,Male,Smart TV,1 Month,9.03
1170,1171,Premium,14,22-07-27,23-07-02,France,47,Female,Smartphone,1 Month,20.32
1171,1172,Basic,11,22-07-29,23-07-04,Brazil,51,Female,Smart TV,1 Month,4.61
1172,1173,Standard,11,22-08-03,23-07-01,Mexico,27,Male,Smartphone,1 Month,10.43
1173,1174,Premium,11,22-08-18,23-07-04,Spain,44,Female,Laptop,1 Month,20.32
1174,1175,Basic,12,22-08-23,23-07-02,Italy,41,Male,Laptop,1 Month,9.03
1175,1176,Premium,11,22-08-27,23-07-05,Spain,37,Male,Smart TV,1 Month,20.32
1176,1177,Basic,15,22-09-01,23-07-02,Spain,48,Male,Tablet,1 Month,9.03
1177,1178,Standard,12,22-09-03,23-07-04,United States,30,Male,Smart TV,1 Month,13.99
